sIP,sport,dIP,dport,,timestamp,Cd/Cp,Sd/Sp,C0/Sd,S0/Cd,Cd/Pd,Sd/Pd,Cf/Cd,Sf/Sd,Ca1/Cd,Ca2/Cd,Ca4/Cd,Sa2/Sd,Sa4/Sd
203.77.116.218,80,39.46.158.116,61471,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
39.46.158.116,61471,203.77.116.218,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
203.77.116.218,80,160.84.227.55,61806,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
160.84.227.55,61806,203.77.116.218,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
203.77.116.218,80,131.110.5.13,46906,,1,0.0417,1,0.2277,0,0.0098,0.9902,1,0,0,1,0,0,1
131.110.5.13,46906,203.77.116.218,80,,1,1,0.0417,0,0.2277,0.9902,0.0098,0,1,0,0,1,1,0
150.57.248.121,80,160.84.227.55,61039,,1,0,1,0,0,0,1,0,0.3366,0,0,0,0.0099,0.9901
160.84.227.55,61039,150.57.248.121,80,,1,1,0,0,0,1,0,0.3366,0,0,0.0099,0.9901,0,0
203.77.116.218,80,160.84.227.55,61805,,1,0,1,0,0,0,1,0,0.0099,0,0,0,0,1
160.84.227.55,61805,203.77.116.218,80,,1,1,0,0,0,1,0,0.0099,0,0,0,1,0,0
203.77.116.213,443,117.27.43.63,49721,,0,0,0.7525,0,0,0,1,0,1,0,0,0,1,0
117.27.43.63,49721,203.77.116.213,443,,0,0.7525,0,0,0,1,0,1,0,0,1,0,0,0
172.249.28.73,443,131.142.191.66,62928,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
131.142.191.66,62928,172.249.28.73,443,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
150.57.248.121,80,115.75.124.165,34055,,1,0,1,0,0,0,1,0,0.0594,0,0,0,0.0099,0.9802
115.75.124.165,34055,150.57.248.121,80,,1,1,0,0,0,1,0,0.0594,0,0.0099,0.0099,0.9802,0,0
172.249.25.181,443,133.27.10.200,63499,,1,0,1,0.1386,0,0,1,0,0,0,0,0,0,1
133.27.10.200,63499,172.249.25.181,443,,1,1,0,0,0.1386,1,0,0,0,0,0,1,0,0
203.77.116.218,80,58.126.26.221,60241,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
58.126.26.221,60241,203.77.116.218,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
150.57.248.121,80,160.84.227.55,61038,,1,0,0.9901,0,0,0,1,0,0.2,0,0,0,0,0.97
160.84.227.55,61038,150.57.248.121,80,,1,0.9901,0,0,0,1,0,0.2,0,0,0,0.97,0,0
150.57.248.121,80,150.145.59.8,6899,,0,0,1,0,0,0,1,0,0.3762,0,0,0,0.0099,0.9901
150.145.59.8,6899,150.57.248.121,80,,0,1,0,0,0,1,0,0.3762,0,0,0.0099,0.9901,0,0
150.57.248.121,443,119.151.224.246,50029,,0,0,1,0,0,0,1,0,0.2079,0,0,0,0,0.9901
119.151.224.246,50029,150.57.248.121,443,,0,1,0,0,0,1,0,0.2079,0,0.0099,0,0.9901,0,0
150.57.248.121,80,39.46.158.116,60704,,1,0,1,0,0,0,1,0,0.099,0,0,0,0.0099,0.9901
39.46.158.116,60704,150.57.248.121,80,,1,1,0,0,0,1,0,0.099,0,0,0.0099,0.9901,0,0
150.57.248.121,80,115.75.124.167,43700,,1,0,1,0,0,0,1,0,0.099,0,0,0,0,0.9802
115.75.124.167,43700,150.57.248.121,80,,1,1,0,0,0,1,0,0.099,0,0.0198,0,0.9802,0,0
150.57.248.121,443,45.56.230.133,2063,,1,0,1,0,0,0,1,0,0.099,0,0,0,0,1
45.56.230.133,2063,150.57.248.121,443,,1,1,0,0,0,1,0,0.099,0,0,0,1,0,0
203.77.126.80,80,58.126.26.221,61262,,1,0,1,0,0,0,1,0,0.3069,0,0,0,0,1
58.126.26.221,61262,203.77.126.80,80,,1,1,0,0,0,1,0,0.3069,0,0,0,1,0,0
150.57.248.121,443,202.124.46.11,37442,,1,0,0.9604,0,0,0,1,0,0.6495,0,0,0,0.0206,0.9794
202.124.46.11,37442,150.57.248.121,443,,1,0.9604,0,0,0,1,0,0.6495,0,0,0.0206,0.9794,0,0
203.77.116.214,3315,17.193.181.212,80,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17.193.181.212,80,203.77.116.214,3315,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
203.77.115.33,6500,106.110.70.236,42227,,1,0,1,0,0,0,1,0,0.0099,0,0,0,0,1
106.110.70.236,42227,203.77.115.33,6500,,1,1,0,0,0,1,0,0.0099,0,0,0,1,0,0
203.77.116.218,80,153.145.178.147,63673,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
153.145.178.147,63673,203.77.116.218,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
150.57.248.121,80,115.75.222.164,42212,,1,0,1,0,0,0,1,0,0.0297,0,0,0,0,1
115.75.222.164,42212,150.57.248.121,80,,1,1,0,0,0,1,0,0.0297,0,0,0,1,0,0
150.57.248.121,80,58.126.26.221,61007,,1,0,1,0,0,0,1,0,0.4257,0,0,0,0.0099,0.9604
58.126.26.221,61007,150.57.248.121,80,,1,1,0,0,0,1,0,0.4257,0,0,0.0099,0.9604,0,0
150.57.248.121,80,27.102.10.218,52607,,0,0,1,0.4752,0,0,1,0,0.4158,0,0,0,0,0.9901
27.102.10.218,52607,150.57.248.121,80,,0,1,0,0,0.4752,1,0,0.4158,0,0,0,0.9901,0,0
150.57.248.121,873,210.130.164.119,51410,,1,0,1,0,0,0,1,0,0.4356,0,0,0,0,1
210.130.164.119,51410,150.57.248.121,873,,1,1,0,0,0,1,0,0.4356,0,0,0,1,0,0
150.57.248.121,443,202.188.227.188,49682,,0,0,1,0,0,0,1,0,0.099,0,0,0,0,1
202.188.227.188,49682,150.57.248.121,443,,0,1,0,0,0,1,0,0.099,0,0,0,1,0,0
172.249.28.105,443,131.142.218.89,54260,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131.142.218.89,54260,172.249.28.105,443,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203.77.116.218,80,39.46.158.116,61470,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
39.46.158.116,61470,203.77.116.218,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
150.57.248.121,80,115.75.124.167,43695,,1,0,1,0,0,0,1,0,0.099,0,0,0,0.0099,0.9901
115.75.124.167,43695,150.57.248.121,80,,1,1,0,0,0,1,0,0.099,0,0,0.0099,0.9901,0,0
172.249.30.182,443,131.142.218.89,54261,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131.142.218.89,54261,172.249.30.182,443,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203.77.116.218,80,160.84.227.55,61806,,1,0,1,0,0,0,1,0,0.0297,0,0,0,0,1
160.84.227.55,61806,203.77.116.218,80,,1,1,0,0,0,1,0,0.0297,0,0,0,1,0,0
203.77.115.5,39261,202.234.183.90,58819,,1,0,1,0.0594,0,0,1,0,0,0,0,0,0,1
202.234.183.90,58819,203.77.115.5,39261,,1,1,0,0,0.0594,1,0,0,0,0,0,1,0,0
150.57.248.121,80,115.75.124.166,47174,,1,0,1,0,0,0,1,0,0.099,0,0,0,0,0.9901
115.75.124.166,47174,150.57.248.121,80,,1,1,0,0,0,1,0,0.099,0,0.0099,0,0.9901,0,0
203.77.126.80,80,153.145.178.147,60599,,1,0,1,0,0,0,1,0,0.3663,0,0,0,0,1
153.145.178.147,60599,203.77.126.80,80,,1,1,0,0,0,1,0,0.3663,0,0,0,1,0,0
203.77.116.218,80,39.46.158.116,61471,,1,0,1,0,0,0,1,0,0.0198,0,0,0,0,1
39.46.158.116,61471,203.77.116.218,80,,1,1,0,0,0,1,0,0.0198,0,0,0,1,0,0
203.77.126.80,80,153.149.61.170,62915,,1,0,1,0.1089,0,0,1,0,0.0594,0,0,0,0,1
153.149.61.170,62915,203.77.126.80,80,,1,1,0,0,0.1089,1,0,0.0594,0,0,0,1,0,0
203.77.116.218,80,153.145.178.147,63674,,1,0,1,0,0,0,1,0,0.0099,0,0,0,0,1
153.145.178.147,63674,203.77.116.218,80,,1,1,0,0,0,1,0,0.0099,0,0,0,1,0,0
150.57.248.121,80,39.46.158.116,60703,,1,0,1,0,0,0,1,0,0.0693,0,0,0,0.0198,0.9802
39.46.158.116,60703,150.57.248.121,80,,1,1,0,0,0,1,0,0.0693,0,0,0.0198,0.9802,0,0
203.77.116.218,80,160.84.227.55,61805,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
160.84.227.55,61805,203.77.116.218,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
203.77.126.80,80,58.126.26.221,61263,,1,0,1,0,0,0,1,0,0.2772,0,0,0,0,1
58.126.26.221,61263,203.77.126.80,80,,1,1,0,0,0,1,0,0.2772,0,0,0,1,0,0
106.184.14.248,56570,150.57.248.121,443,,0,1,0,0,1.0412,1,0,0.1443,0,0.0619,0.0103,0.9278,0,0
150.57.248.121,443,106.184.14.248,56570,,0,0,1,1.0412,0,0,1,0,0.1443,0,0,0,0.0103,0.9278
203.77.116.218,80,58.126.26.221,60240,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
58.126.26.221,60240,203.77.116.218,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
150.57.248.121,80,160.84.227.55,61039,,1,0,1,0,0,0,1,0,0.2673,0,0,0,0,1
160.84.227.55,61039,150.57.248.121,80,,1,1,0,0,0,1,0,0.2673,0,0,0,1,0,0
203.77.116.218,80,153.149.61.170,63170,,1,0,1,0.0297,0,0,1,0,0.0099,0,0,0,0,1
153.149.61.170,63170,203.77.116.218,80,,1,1,0,0,0.0297,1,0,0.0099,0,0,0,1,0,0
133.27.162.40,80,222.28.32.207,50404,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
222.28.32.207,50404,133.27.162.40,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
203.77.115.33,6500,106.110.70.236,42228,,1,0,1,0,0,0,1,0,0.0099,0,0,0,0,1
106.110.70.236,42228,203.77.115.33,6500,,1,1,0,0,0,1,0,0.0099,0,0,0,1,0,0
203.77.116.218,80,180.212.241.122,62252,,1,0,1,0,0,0,1,0,0.0396,0,0,0,0,1
180.212.241.122,62252,203.77.116.218,80,,1,1,0,0,0,1,0,0.0396,0,0,0,1,0,0
150.57.248.121,80,160.84.227.55,61038,,1,0,1,0,0,0,1,0,0.3663,0,0,0,0.0198,0.9703
160.84.227.55,61038,150.57.248.121,80,,1,1,0,0,0,1,0,0.3663,0,0,0.0198,0.9703,0,0
203.77.115.33,6500,106.110.70.236,42223,,1,0,1,0,0,0,1,0,0.0099,0,0,0,0,1
106.110.70.236,42223,203.77.115.33,6500,,1,1,0,0,0,1,0,0.0099,0,0,0,1,0,0
203.77.126.80,80,160.84.227.55,60783,,1,0,1,0,0,0,1,0,0.3168,0,0,0,0,1
160.84.227.55,60783,203.77.126.80,80,,1,1,0,0,0,1,0,0.3168,0,0,0,1,0,0
150.57.248.121,80,39.46.158.116,60704,,1,0,1,0,0,0,1,0,0.0396,0,0,0,0,1
39.46.158.116,60704,150.57.248.121,80,,1,1,0,0,0,1,0,0.0396,0,0,0,1,0,0
210.193.44.119,63652,203.77.126.80,80,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
203.77.126.80,80,210.193.44.119,63652,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
150.57.248.121,80,180.212.241.122,61920,,1,0,1,0,0,0,1,0,0.3663,0,0,0,0.0198,0.9802
180.212.241.122,61920,150.57.248.121,80,,1,1,0,0,0,1,0,0.3663,0,0,0.0198,0.9802,0,0
203.77.126.80,80,58.126.26.221,61262,,1,0,1,0,0,0,1,0,0.2871,0,0,0,0,1
58.126.26.221,61262,203.77.126.80,80,,1,1,0,0,0,1,0,0.2871,0,0,0,1,0,0
203.77.126.80,80,39.46.158.116,62492,,1,0,1,0,0,0,1,0,0.1089,0,0,0,0,1
39.46.158.116,62492,203.77.126.80,80,,1,1,0,0,0,1,0,0.1089,0,0,0,1,0,0
150.57.248.121,80,115.75.124.164,50728,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
115.75.124.164,50728,150.57.248.121,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
203.77.126.80,80,160.84.227.55,60784,,1,0,1,0,0,0,1,0,0.2673,0,0,0,0,1
160.84.227.55,60784,203.77.126.80,80,,1,1,0,0,0,1,0,0.2673,0,0,0,1,0,0
203.77.115.33,6500,106.110.70.236,42227,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
106.110.70.236,42227,203.77.115.33,6500,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
203.77.126.80,80,39.46.158.116,62493,,1,0,1,0,0,0,1,0,0.1584,0,0,0,0,1
39.46.158.116,62493,203.77.126.80,80,,1,1,0,0,0,1,0,0.1584,0,0,0,1,0,0
150.57.248.121,443,61.136.25.25,7884,,0,0,1,0,0,0,1,0,0.1683,0,0,0,0,1
61.136.25.25,7884,150.57.248.121,443,,0,1,0,0,0,1,0,0.1683,0,0,0,1,0,0
203.77.116.218,80,39.46.158.116,61470,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
39.46.158.116,61470,203.77.116.218,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
203.77.116.218,80,160.84.227.55,61806,,1,0,1,0,0,0,1,0,0.0099,0,0,0,0,1
160.84.227.55,61806,203.77.116.218,80,,1,1,0,0,0,1,0,0.0099,0,0,0,1,0,0
203.77.115.33,6500,106.110.70.236,42226,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
106.110.70.236,42226,203.77.115.33,6500,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
172.249.28.73,443,131.142.191.66,62927,,1,0,1,0,0,0,1,0,0.0198,0,0,0,0,1
131.142.191.66,62927,172.249.28.73,443,,1,1,0,0,0,1,0,0.0198,0,0,0,1,0,0
150.57.248.121,80,115.75.222.164,42184,,1,0,1,0,0,0,1,0,0.0099,0,0,0,0,1
115.75.222.164,42184,150.57.248.121,80,,1,1,0,0,0,1,0,0.0099,0,0,0,1,0,0
203.77.116.218,80,160.84.227.55,61805,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
160.84.227.55,61805,203.77.116.218,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
150.57.248.121,80,106.184.21.169,57288,,0,0,1,0,0,0,1,0,0.7426,0,0,0,0,0.9901
106.184.21.169,57288,150.57.248.121,80,,0,1,0,0,0,1,0,0.7426,0,0,0,0.9901,0,0
150.57.248.121,873,210.130.164.119,51410,,1,0,1,0,0,0,1,0,0.4851,0,0,0,0.0099,0.9802
210.130.164.119,51410,150.57.248.121,873,,1,1,0,0,0,1,0,0.4851,0,0,0.0099,0.9802,0,0
150.57.248.121,80,180.212.241.122,61917,,1,0,1,0,0,0,1,0,0.2772,0,0,0,0.0099,0.9604
180.212.241.122,61917,150.57.248.121,80,,1,1,0,0,0,1,0,0.2772,0,0,0.0099,0.9604,0,0
203.77.115.33,6500,106.110.70.236,42224,,1,0,1,0,0,0,1,0,0.0198,0,0,0,0,1
106.110.70.236,42224,203.77.115.33,6500,,1,1,0,0,0,1,0,0.0198,0,0,0,1,0,0
202.198.44.196,443,219.236.166.193,52867,,0,0,1,0,0,0,1,0,0,0,0,0,0,1
219.236.166.193,52867,202.198.44.196,443,,0,1,0,0,0,1,0,0,0,0,0,1,0,0
203.77.116.218,80,39.46.158.116,61471,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
39.46.158.116,61471,203.77.116.218,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
203.77.115.33,6500,106.110.70.236,42222,,1,0,1,0,0,0,1,0,0.0297,0,0,0,0,1
106.110.70.236,42222,203.77.115.33,6500,,1,1,0,0,0,1,0,0.0297,0,0,0,1,0,0
150.57.248.121,80,58.126.26.221,61008,,1,0,1,0,0,0,1,0,0.3564,0,0,0,0.0099,0.9208
58.126.26.221,61008,150.57.248.121,80,,1,1,0,0,0,1,0,0.3564,0,0,0.0099,0.9208,0,0
172.249.28.105,443,131.142.218.89,54260,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131.142.218.89,54260,172.249.28.105,443,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150.57.248.121,443,202.188.227.188,49682,,0,0,1,0,0,0,1,0,0.1188,0,0,0,0.0099,0.9703
202.188.227.188,49682,150.57.248.121,443,,0,1,0,0,0,1,0,0.1188,0,0,0.0099,0.9703,0,0
150.57.248.121,80,115.75.124.167,43700,,1,0,1,0,0,0,1,0,0.1188,0,0,0,0,0.9604
115.75.124.167,43700,150.57.248.121,80,,1,1,0,0,0,1,0,0.1188,0,0.0099,0,0.9604,0,0
150.57.248.121,80,115.75.124.165,34055,,1,0,1,0,0,0,1,0,0.1386,0,0,0,0,1
115.75.124.165,34055,150.57.248.121,80,,1,1,0,0,0,1,0,0.1386,0,0,0,1,0,0
150.57.248.121,80,58.126.26.221,61007,,1,0,1,0,0,0,1,0,0.4158,0,0,0,0,0.9802
58.126.26.221,61007,150.57.248.121,80,,1,1,0,0,0,1,0,0.4158,0,0,0,0.9802,0,0
150.57.248.121,42407,216.22.54.114,873,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
216.22.54.114,873,150.57.248.121,42407,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
203.77.126.80,80,180.212.241.122,63274,,1,0,1,0,0,0,1,0,0.3762,0,0,0,0,1
180.212.241.122,63274,203.77.126.80,80,,1,1,0,0,0,1,0,0.3762,0,0,0,1,0,0
203.77.116.218,80,58.126.26.221,60240,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
58.126.26.221,60240,203.77.116.218,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
203.77.116.218,80,58.126.26.221,60241,,1,0,1,0,0,0,1,0,0.0198,0,0,0,0,1
58.126.26.221,60241,203.77.116.218,80,,1,1,0,0,0,1,0,0.0198,0,0,0,1,0,0
150.57.248.121,873,210.130.164.119,51410,,1,0,1,0,0,0,1,0,0.3762,0,0,0,0,0.9901
210.130.164.119,51410,150.57.248.121,873,,1,1,0,0,0,1,0,0.3762,0,0,0,0.9901,0,0
150.57.248.121,80,124.86.88.46,54528,,0,0,1,0.9703,0,0,1,0,0.6337,0,0,0,0,0.9802
124.86.88.46,54528,150.57.248.121,80,,0,1,0,0,0.9703,1,0,0.6337,0,0,0,0.9802,0,0
203.77.116.218,80,39.46.158.116,61470,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
39.46.158.116,61470,203.77.116.218,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
150.57.248.121,80,180.212.241.122,61919,,1,0,1,0,0,0,1,0,0.4158,0,0,0,0.0297,0.9703
180.212.241.122,61919,150.57.248.121,80,,1,1,0,0,0,1,0,0.4158,0,0,0.0297,0.9703,0,0
150.57.248.121,80,153.156.41.183,52013,,0,0,1,0.1881,0,0,1,0,0.3762,0,0,0,0,0.9703
153.156.41.183,52013,150.57.248.121,80,,0,1,0,0,0.1881,1,0,0.3762,0,0,0,0.9703,0,0
150.57.248.121,80,115.75.124.167,43706,,1,0,1,0,0,0,1,0,0.0594,0,0,0,0,1
115.75.124.167,43706,150.57.248.121,80,,1,1,0,0,0,1,0,0.0594,0,0,0,1,0,0
150.57.248.121,80,160.84.227.55,61039,,1,0,1,0,0,0,1,0,0.2772,0,0,0,0,1
160.84.227.55,61039,150.57.248.121,80,,1,1,0,0,0,1,0,0.2772,0,0,0,1,0,0
203.77.126.80,80,180.212.241.122,63275,,1,0,1,0,0,0,1,0,0.3168,0,0,0,0,1
180.212.241.122,63275,203.77.126.80,80,,1,1,0,0,0,1,0,0.3168,0,0,0,1,0,0
203.77.115.5,39261,202.234.183.90,58819,,1,0,1,0.0495,0,0,1,0,0,0,0,0,0,1
202.234.183.90,58819,203.77.115.5,39261,,1,1,0,0,0.0495,1,0,0,0,0,0,1,0,0
203.77.126.80,80,153.145.178.147,60600,,1,0,1,0,0,0,1,0,0.3465,0,0,0,0,1
153.145.178.147,60600,203.77.126.80,80,,1,1,0,0,0,1,0,0.3465,0,0,0,1,0,0
203.77.115.33,6500,106.110.70.236,42227,,1,0,1,0,0,0,1,0,0.0099,0,0,0,0,1
106.110.70.236,42227,203.77.115.33,6500,,1,1,0,0,0,1,0,0.0099,0,0,0,1,0,0
203.77.115.33,6500,106.110.70.236,42229,,1,0,1,0,0,0,1,0,0.0198,0,0,0,0,1
106.110.70.236,42229,203.77.115.33,6500,,1,1,0,0,0,1,0,0.0198,0,0,0,1,0,0
150.57.248.121,80,39.46.158.116,60704,,1,0,0.9901,0,0,0,1,0,0.01,0,0,0,0,0.99
39.46.158.116,60704,150.57.248.121,80,,1,0.9901,0,0,0,1,0,0.01,0,0,0,0.99,0,0
14.8.36.36,80,150.57.182.38,50290,,0,0,1,0.2574,0,0,1,0,0.0891,0,0,0,0.0198,0.9208
150.57.182.38,50290,14.8.36.36,80,,0,1,0,0,0.2574,1,0,0.0891,0,0,0.0198,0.9208,0,0
203.77.116.218,80,160.84.227.55,61805,,1,0,1,0,0,0,1,0,0.0099,0,0,0,0,1
160.84.227.55,61805,203.77.116.218,80,,1,1,0,0,0,1,0,0.0099,0,0,0,1,0,0
106.184.14.248,56570,150.57.248.121,443,,0,1,0,0,1.0412,1,0,0.3196,0,0.0103,0.0103,0.9794,0,0
150.57.248.121,443,106.184.14.248,56570,,0,0,1,1.0412,0,0,1,0,0.3196,0,0,0,0.0103,0.9794
172.249.30.150,443,131.142.218.89,54276,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131.142.218.89,54276,172.249.30.150,443,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203.77.115.33,6500,106.110.70.236,42225,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
106.110.70.236,42225,203.77.115.33,6500,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
203.77.116.218,80,153.145.178.147,63673,,1,0,1,0,0,0,1,0,0.0099,0,0,0,0,1
153.145.178.147,63673,203.77.116.218,80,,1,1,0,0,0,1,0,0.0099,0,0,0,1,0,0
150.57.248.121,443,123.152.108.234,50751,,1,0,0.9802,0,0,0,1,0,0.4343,0,0,0,0,0.9899
123.152.108.234,50751,150.57.248.121,443,,1,0.9802,0,0,0,1,0,0.4343,0,0,0,0.9899,0,0
203.77.115.33,6500,106.110.70.236,42228,,1,0,1,0,0,0,1,0,0.0198,0,0,0,0,1
106.110.70.236,42228,203.77.115.33,6500,,1,1,0,0,0,1,0,0.0198,0,0,0,1,0,0
203.77.126.80,80,58.126.26.221,61262,,1,0,1,0,0,0,1,0,0.3663,0,0,0,0,1
58.126.26.221,61262,203.77.126.80,80,,1,1,0,0,0,1,0,0.3663,0,0,0,1,0,0
150.57.248.121,873,210.130.164.119,51410,,1,0,1,0,0,0,1,0,0.4653,0,0,0,0.0099,0.9802
210.130.164.119,51410,150.57.248.121,873,,1,1,0,0,0,1,0,0.4653,0,0,0.0099,0.9802,0,0
133.27.10.170,80,153.165.129.181,49284,,1,0,1,0,0,0,1,0,1,0,0,0,0,1
153.165.129.181,49284,133.27.10.170,80,,1,1,0,0,0,1,0,1,0,0,0,1,0,0
203.77.126.80,80,153.145.178.147,60599,,1,0,1,0,0,0,1,0,0.3663,0,0,0,0,1
153.145.178.147,60599,203.77.126.80,80,,1,1,0,0,0,1,0,0.3663,0,0,0,1,0,0
203.77.116.218,80,153.149.61.170,63171,,1,0,1,0.0594,0,0,1,0,0.0099,0,0,0,0,1
153.149.61.170,63171,203.77.116.218,80,,1,1,0,0,0.0594,1,0,0.0099,0,0,0,1,0,0
210.193.44.119,63652,203.77.126.80,80,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
203.77.126.80,80,210.193.44.119,63652,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
203.77.126.80,80,153.149.61.170,62916,,1,0,1,0.1584,0,0,1,0,0.0792,0,0,0,0,1
153.149.61.170,62916,203.77.126.80,80,,1,1,0,0,0.1584,1,0,0.0792,0,0,0,1,0,0
203.77.116.218,80,160.84.227.55,61806,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
160.84.227.55,61806,203.77.116.218,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
150.57.248.121,80,39.46.158.116,60703,,1,0,1,0,0,0,1,0,0.0693,0,0,0,0.0099,0.9901
39.46.158.116,60703,150.57.248.121,80,,1,1,0,0,0,1,0,0.0693,0,0,0.0099,0.9901,0,0
150.57.248.121,80,115.75.124.166,47174,,1,0,1,0,0,0,1,0,0.099,0,0,0,0,0.9703
115.75.124.166,47174,150.57.248.121,80,,1,1,0,0,0,1,0,0.099,0,0.0198,0,0.9703,0,0
203.77.126.80,80,58.126.26.221,61263,,1,0,1,0,0,0,1,0,0.2673,0,0,0,0,1
58.126.26.221,61263,203.77.126.80,80,,1,1,0,0,0,1,0,0.2673,0,0,0,1,0,0
150.57.248.121,80,49.235.206.96,6686,,0,0,1,0,0,0,1,0,0.3663,0,0,0,0,1
49.235.206.96,6686,150.57.248.121,80,,0,1,0,0,0,1,0,0.3663,0,0,0,1,0,0
150.57.248.121,80,115.75.222.164,42201,,1,0,1,0,0,0,1,0,0.0099,0,0,0,0.0099,0.9901
115.75.222.164,42201,150.57.248.121,80,,1,1,0,0,0,1,0,0.0099,0,0,0.0099,0.9901,0,0
203.77.116.218,80,39.46.158.116,61471,,1,0,1,0,0,0,1,0,0.0099,0,0,0,0,1
39.46.158.116,61471,203.77.116.218,80,,1,1,0,0,0,1,0,0.0099,0,0,0,1,0,0
203.77.115.33,6500,106.110.70.236,42226,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
106.110.70.236,42226,203.77.115.33,6500,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
150.57.248.121,443,202.188.227.188,49682,,0,0,1,0,0,0,1,0,0.0891,0,0,0,0.0099,0.9802
202.188.227.188,49682,150.57.248.121,443,,0,1,0,0,0,1,0,0.0891,0,0,0.0099,0.9802,0,0
150.57.248.121,80,160.84.227.55,61038,,1,0,1,0,0,0,1,0,0.2376,0,0,0,0,1
160.84.227.55,61038,150.57.248.121,80,,1,1,0,0,0,1,0,0.2376,0,0,0,1,0,0
203.77.116.218,80,39.46.158.116,61470,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
39.46.158.116,61470,203.77.116.218,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
203.77.116.218,80,180.212.241.122,62253,,1,0,1,0,0,0,1,0,0,0,0,0,0,1
180.212.241.122,62253,203.77.116.218,80,,1,1,0,0,0,1,0,0,0,0,0,1,0,0
150.57.248.121,443,58.245.101.55,49385,,0,0,1,0,0,0,1,0,0.2376,0,0,0,0,0.9802
58.245.101.55,49385,150.57.248.121,443,,0,1,0,0,0,1,0,0.2376,0,0,0,0.9802,0,0
150.57.181.165,49259,17.193.181.213,80,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17.193.181.213,80,150.57.181.165,49259,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
203.77.116.218,80,58.126.26.221,60240,,1,0,1,0,0,0,1,0,0.0099,0,0,0,0,1
58.126.26.221,60240,203.77.116.218,80,,1,1,0,0,0,1,0,0.0099,0,0,0,1,0,0
150.57.248.121,443,115.224.166.107,63865,,0,0,1,0,0,0,1,0,0.2277,0,0,0,0,0.9802
115.224.166.107,63865,150.57.248.121,443,,0,1,0,0,0,1,0,0.2277,0,0,0,0.9802,0,0
150.57.248.121,873,210.130.164.119,51410,,1,0,1,0,0,0,1,0,0.4554,0,0,0,0,0.9505
210.130.164.119,51410,150.57.248.121,873,,1,1,0,0,0,1,0,0.4554,0,0,0,0.9505,0,0
